RequestTime,ResponseTime,StatusCode,URL
1704766984060476116,1704766985478636717,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704766985280707547,1704766986619221654,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704766986306032333,1704766988816735611,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704766986349716949,1704766988309456486,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704766987058391211,1704766988976578387,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704766988808500230,1704766991221508526,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704766991387668928,1704766993078522889,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704766991905527478,1704766993781531075,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704766992702971972,1704766994085386108,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704766992892086826,1704766994543912100,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704766992956892916,1704766995779176628,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704766993437883825,1704766995783635548,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704766995381302179,1704766997282527636,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704766995611589221,1704766997320085559,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704766996875821588,1704766999275185938,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704766997840606457,1704766999680972134,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704766998537123417,1704766999908218994,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704766999061582502,1704767000576896173,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704767000386104020,1704767002312205378,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704767001602212348,1704767003186954170,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704767002458154335,1704767003784768550,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704767003617169296,1704767004777360473,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704767004277781247,1704767005616063190,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704767005993463523,1704767008034802579,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704767006171487929,1704767008676867148,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704767008165728222,1704767014004311898,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704767008226975740,1704767014001271729,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704767010598764034,1704767015598830215,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704767011341576213,1704767016179868052,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704767011475273737,1704767016180444681,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704767011981795549,1704767016179201761,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704767013157584272,1704767016182859402,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704767014844828150,1704767016254059889,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704767015733069705,1704767017077977430,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704767016270621812,1704767018197742523,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704767016690064799,1704767018195584509,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
