model_name,graph_id,oap_method,oap_params,device_type,cores,batch_size,load_time,exec_time,warmup_time,input_size
bert-21b,5,ME_OAP,10.0-10,cpu,16,1,12.12236762046814,0.632814884185791,2.51823091506958,1048832
bert-21b,6,ME_OAP,10.0-10,cpu,16,1,11.357144594192505,0.6628110408782959,2.7393527030944824,1048832
bert-21b,7,ME_OAP,10.0-10,cpu,16,1,12.662802457809448,0.8301737308502197,2.7451210021972656,1048832
bert-21b,8,ME_OAP,10.0-10,cpu,16,1,12.487342596054077,1.0219409465789795,2.781341791152954,1048832
bert-21b,9,ME_OAP,10.0-10,cpu,16,1,11.178924083709717,0.705129861831665,2.521623373031616,1048832
bert-21b,0,ME_OAP,10.0-10,cuda,1,1,8.86398720741272,0.010063648223876953,0.002792835235595703,2304
bert-21b,1,ME_OAP,10.0-10,cuda,1,1,8.337784051895142,0.010889053344726562,0.0010251998901367188,1048832
bert-21b,2,ME_OAP,10.0-10,cuda,1,1,8.534549474716187,0.010833740234375,0.0017910003662109375,1048832
bert-21b,3,ME_OAP,10.0-10,cuda,1,1,7.29780650138855,0.014084577560424805,0.0015511512756347656,1048832
bert-21b,4,ME_OAP,10.0-10,cuda,1,1,7.380157947540283,0.010864734649658203,0.0007636547088623047,1048832
bert-21b,5,ME_OAP,10.0-10,cuda,1,1,7.52820348739624,0.010881900787353516,0.0009591579437255859,1048832
bert-21b,6,ME_OAP,10.0-10,cuda,1,1,7.075227975845337,0.01055908203125,0.49256443977355957,1048832
bert-21b,7,ME_OAP,10.0-10,cuda,1,1,7.032918930053711,0.010899782180786133,0.45564889907836914,1048832
bert-21b,8,ME_OAP,10.0-10,cuda,1,1,6.706930637359619,0.010857820510864258,0.0013420581817626953,1048832
bert-21b,9,ME_OAP,10.0-10,cuda,1,1,6.869034290313721,0.01282644271850586,0.5323896408081055,1048832
bert-21b,0,LATENCY_OAP,10.0-10,cpu,16,1,19.57588791847229,0.620551347732544,2.6483287811279297,2304
bert-21b,1,LATENCY_OAP,10.0-10,cpu,16,1,17.422632455825806,0.5637409687042236,2.0387232303619385,1048832
bert-21b,2,LATENCY_OAP,10.0-10,cpu,16,1,18.024439334869385,0.6117343902587891,2.223106622695923,1048832
bert-21b,3,LATENCY_OAP,10.0-10,cpu,16,1,13.6861732006073,0.5763497352600098,2.25689959526062,1048832
bert-21b,4,LATENCY_OAP,10.0-10,cpu,16,1,5.600785970687866,0.5866525173187256,2.2023191452026367,1048832
bert-21b,5,LATENCY_OAP,10.0-10,cpu,16,1,4.98655104637146,0.7782292366027832,1.9766294956207275,1048832
bert-21b,6,LATENCY_OAP,10.0-10,cpu,16,1,5.520910024642944,0.6073911190032959,2.5051023960113525,1048832
bert-21b,7,LATENCY_OAP,10.0-10,cpu,16,1,5.2727601528167725,0.6155030727386475,2.549771785736084,1048832
bert-21b,8,LATENCY_OAP,10.0-10,cpu,16,1,5.491647720336914,0.6408441066741943,2.5853350162506104,1048832
bert-21b,9,LATENCY_OAP,10.0-10,cpu,16,1,5.484720706939697,1.0710046291351318,2.084782361984253,1048832
bert-21b,0,LATENCY_OAP,10.0-10,cuda,1,1,8.929259061813354,0.01111912727355957,0.37467098236083984,2304
bert-21b,1,LATENCY_OAP,10.0-10,cuda,1,1,8.571964502334595,0.010279178619384766,0.0020186901092529297,1048832
bert-21b,2,LATENCY_OAP,10.0-10,cuda,1,1,8.060014724731445,0.010488271713256836,0.5546057224273682,1048832
bert-21b,3,LATENCY_OAP,10.0-10,cuda,1,1,7.7882771492004395,0.010859966278076172,0.0012645721435546875,1048832
bert-21b,4,LATENCY_OAP,10.0-10,cuda,1,1,7.473503828048706,0.010889530181884766,0.46837449073791504,1048832
bert-21b,5,LATENCY_OAP,10.0-10,cuda,1,1,6.860107660293579,0.010248899459838867,0.0012497901916503906,1048832
bert-21b,6,LATENCY_OAP,10.0-10,cuda,1,1,7.553082227706909,0.01096200942993164,0.0006337165832519531,1048832
bert-21b,7,LATENCY_OAP,10.0-10,cuda,1,1,7.565088510513306,0.01051783561706543,0.0018651485443115234,1048832
bert-21b,8,LATENCY_OAP,10.0-10,cuda,1,1,7.477156639099121,0.010871410369873047,0.001207590103149414,1048832
bert-21b,9,LATENCY_OAP,10.0-10,cuda,1,1,7.498088598251343,0.01092386245727539,0.0006201267242431641,1048832
bert-21b,0,LATENCY_OAP,10.0-41,cpu,16,1,6.226578712463379,0.19027304649353027,0.966782808303833,2304
bert-21b,1,LATENCY_OAP,10.0-41,cpu,16,1,3.918043613433838,0.14885759353637695,0.71683669090271,1048832
bert-21b,2,LATENCY_OAP,10.0-41,cpu,16,1,5.1423020362854,0.20077967643737793,0.8987302780151367,1048832
bert-21b,3,LATENCY_OAP,10.0-41,cpu,16,1,5.090826988220215,0.19111108779907227,0.8913838863372803,1048832
bert-21b,4,LATENCY_OAP,10.0-41,cpu,16,1,4.505561828613281,0.1732490062713623,0.8422913551330566,1048832
bert-21b,5,LATENCY_OAP,10.0-41,cpu,16,1,5.14715051651001,0.22360992431640625,0.8752145767211914,1048832
bert-21b,6,LATENCY_OAP,10.0-41,cpu,16,1,5.0382981300354,0.18036365509033203,0.822256326675415,1048832
bert-21b,7,LATENCY_OAP,10.0-41,cpu,16,1,4.072425127029419,0.14296197891235352,0.6633617877960205,1048832
bert-21b,8,LATENCY_OAP,10.0-41,cpu,16,1,4.597320795059204,0.17846226692199707,0.724801778793335,1048832
bert-21b,9,LATENCY_OAP,10.0-41,cpu,16,1,5.122776031494141,0.21047759056091309,0.7728884220123291,1048832
bert-21b,10,LATENCY_OAP,10.0-41,cpu,16,1,3.9804699420928955,0.15219974517822266,0.654926061630249,1048832
bert-21b,11,LATENCY_OAP,10.0-41,cpu,16,1,5.105129718780518,0.17647027969360352,0.8080894947052002,1048832
bert-21b,12,LATENCY_OAP,10.0-41,cpu,16,1,4.496542692184448,0.14222455024719238,0.653963565826416,1048832
bert-21b,13,LATENCY_OAP,10.0-41,cpu,16,1,5.146695375442505,0.16670513153076172,0.6727559566497803,1048832
bert-21b,14,LATENCY_OAP,10.0-41,cpu,16,1,5.088524341583252,0.16400980949401855,0.6646687984466553,1048832
bert-21b,15,LATENCY_OAP,10.0-41,cpu,16,1,4.038761615753174,0.12859177589416504,0.5230400562286377,1048832
bert-21b,16,LATENCY_OAP,10.0-41,cpu,16,1,4.504775524139404,0.1490790843963623,0.5467665195465088,1048832
bert-21b,17,LATENCY_OAP,10.0-41,cpu,16,1,3.9804720878601074,0.13659405708312988,0.4988119602203369,1048832
bert-21b,18,LATENCY_OAP,10.0-41,cpu,16,1,4.5553364753723145,0.15232324600219727,0.5621709823608398,1048832
bert-21b,19,LATENCY_OAP,10.0-41,cpu,16,1,5.08845853805542,0.1690669059753418,0.6512608528137207,1048832
bert-21b,20,LATENCY_OAP,10.0-41,cpu,16,1,3.9882736206054688,0.14815187454223633,0.47849035263061523,1048832
bert-21b,21,LATENCY_OAP,10.0-41,cpu,16,1,4.555308103561401,0.13129782676696777,0.5623292922973633,1048832
bert-21b,22,LATENCY_OAP,10.0-41,cpu,16,1,5.1302855014801025,0.15699338912963867,0.6199276447296143,1048832
bert-21b,23,LATENCY_OAP,10.0-41,cpu,16,1,3.9547815322875977,0.13087821006774902,0.47942161560058594,1048832
bert-21b,24,LATENCY_OAP,10.0-41,cpu,16,1,4.496979236602783,0.14950799942016602,0.565150260925293,1048832
bert-21b,25,LATENCY_OAP,10.0-41,cpu,16,1,3.9805963039398193,0.1287682056427002,0.5028455257415771,1048832
bert-21b,26,LATENCY_OAP,10.0-41,cpu,16,1,4.500284671783447,0.14200735092163086,0.5824282169342041,1048832
bert-21b,27,LATENCY_OAP,10.0-41,cpu,16,1,3.9436252117156982,0.13318181037902832,0.5011560916900635,1048832
bert-21b,28,LATENCY_OAP,10.0-41,cpu,16,1,4.551928758621216,0.19438457489013672,0.5048351287841797,1048832
bert-21b,29,LATENCY_OAP,10.0-41,cpu,16,1,3.9664828777313232,0.12590718269348145,0.524115800857544,1048832
bert-21b,30,LATENCY_OAP,10.0-41,cpu,16,1,4.284954786300659,0.13250422477722168,0.5623924732208252,1048832
bert-21b,31,LATENCY_OAP,10.0-41,cpu,16,1,1.3248605728149414,0.1126258373260498,0.5368127822875977,1048832
bert-21b,32,LATENCY_OAP,10.0-41,cpu,16,1,1.4603521823883057,0.13797664642333984,0.5557489395141602,1048832
bert-21b,33,LATENCY_OAP,10.0-41,cpu,16,1,1.2265644073486328,0.12223386764526367,0.5027811527252197,1048832
bert-21b,34,LATENCY_OAP,10.0-41,cpu,16,1,1.3810555934906006,0.1372361183166504,0.5565202236175537,1048832
bert-21b,35,LATENCY_OAP,10.0-41,cpu,16,1,1.2584388256072998,0.1211538314819336,0.5165884494781494,1048832
bert-21b,36,LATENCY_OAP,10.0-41,cpu,16,1,1.460768461227417,0.14187073707580566,0.5700845718383789,1048832
bert-21b,37,LATENCY_OAP,10.0-41,cpu,16,1,1.2566912174224854,0.1322033405303955,0.5266542434692383,1048832
bert-21b,38,LATENCY_OAP,10.0-41,cpu,16,1,1.6401724815368652,0.16494321823120117,0.680734395980835,1048832
bert-21b,39,LATENCY_OAP,10.0-41,cpu,16,1,1.0785152912139893,0.1062474250793457,0.4361252784729004,1048832
bert-21b,40,LATENCY_OAP,10.0-41,cpu,16,1,1.4185359477996826,0.13912105560302734,0.6018521785736084,1048832
bert-21b,0,LATENCY_OAP,10.0-41,cuda,1,1,2.8189756870269775,0.0030908584594726562,0.0010175704956054688,2304
bert-21b,1,LATENCY_OAP,10.0-41,cuda,1,1,1.8020293712615967,0.0024023056030273438,0.0005400180816650391,1048832
bert-21b,2,LATENCY_OAP,10.0-41,cuda,1,1,2.4633994102478027,0.0030443668365478516,0.0007874965667724609,1048832
bert-21b,3,LATENCY_OAP,10.0-41,cuda,1,1,2.3503170013427734,0.002994537353515625,0.0006899833679199219,1048832
bert-21b,4,LATENCY_OAP,10.0-41,cuda,1,1,2.27266526222229,0.002646207809448242,0.00042366981506347656,1048832
bert-21b,5,LATENCY_OAP,10.0-41,cuda,1,1,1.8513615131378174,0.0030024051666259766,0.0012159347534179688,1048832
bert-21b,6,LATENCY_OAP,10.0-41,cuda,1,1,1.9780783653259277,0.0030050277709960938,0.0021028518676757812,1048832
bert-21b,7,LATENCY_OAP,10.0-41,cuda,1,1,1.8053081035614014,0.0023996829986572266,0.0006973743438720703,1048832
bert-21b,8,LATENCY_OAP,10.0-41,cuda,1,1,1.861391305923462,0.0026216506958007812,0.00038051605224609375,1048832
bert-21b,9,LATENCY_OAP,10.0-41,cuda,1,1,1.8828113079071045,0.0029964447021484375,0.0006394386291503906,1048832
bert-21b,10,LATENCY_OAP,10.0-41,cuda,1,1,1.7025539875030518,0.002389192581176758,0.0005931854248046875,1048832
bert-21b,11,LATENCY_OAP,10.0-41,cuda,1,1,1.8888685703277588,0.0029897689819335938,0.0014383792877197266,1048832
bert-21b,12,LATENCY_OAP,10.0-41,cuda,1,1,1.7049789428710938,0.0026450157165527344,0.001035928726196289,1048832
bert-21b,13,LATENCY_OAP,10.0-41,cuda,1,1,2.3414690494537354,0.0029952526092529297,0.0008790493011474609,1048832
bert-21b,14,LATENCY_OAP,10.0-41,cuda,1,1,1.9689242839813232,0.002990245819091797,0.0012021064758300781,1048832
bert-21b,15,LATENCY_OAP,10.0-41,cuda,1,1,1.7523458003997803,0.002542734146118164,0.0009908676147460938,1048832
bert-21b,16,LATENCY_OAP,10.0-41,cuda,1,1,1.743497610092163,0.002627849578857422,0.00040340423583984375,1048832
bert-21b,17,LATENCY_OAP,10.0-41,cuda,1,1,1.5928995609283447,0.0023937225341796875,0.0005781650543212891,1048832
bert-21b,18,LATENCY_OAP,10.0-41,cuda,1,1,1.691255807876587,0.002672910690307617,0.0017008781433105469,1048832
bert-21b,19,LATENCY_OAP,10.0-41,cuda,1,1,1.8468785285949707,0.002997875213623047,0.0011096000671386719,1048832
bert-21b,20,LATENCY_OAP,10.0-41,cuda,1,1,1.6039927005767822,0.002393007278442383,0.0006725788116455078,1048832
bert-21b,21,LATENCY_OAP,10.0-41,cuda,1,1,1.6742043495178223,0.0026252269744873047,0.0003535747528076172,1048832
bert-21b,22,LATENCY_OAP,10.0-41,cuda,1,1,1.6882522106170654,0.0029897689819335938,0.001161336898803711,1048832
bert-21b,23,LATENCY_OAP,10.0-41,cuda,1,1,1.6674284934997559,0.0024652481079101562,0.0010161399841308594,1048832
bert-21b,24,LATENCY_OAP,10.0-41,cuda,1,1,1.1681814193725586,0.0026607513427734375,0.46259355545043945,1048832
bert-21b,25,LATENCY_OAP,10.0-41,cuda,1,1,1.7003772258758545,0.0024261474609375,0.0007653236389160156,1048832
bert-21b,26,LATENCY_OAP,10.0-41,cuda,1,1,1.155318021774292,0.003100156784057617,0.5388751029968262,1048832
bert-21b,27,LATENCY_OAP,10.0-41,cuda,1,1,1.685678482055664,0.0024929046630859375,0.0007488727569580078,1048832
bert-21b,28,LATENCY_OAP,10.0-41,cuda,1,1,1.158046007156372,0.002626657485961914,0.0007994174957275391,1048832
bert-21b,29,LATENCY_OAP,10.0-41,cuda,1,1,1.6237599849700928,0.002397775650024414,0.000659942626953125,1048832
bert-21b,30,LATENCY_OAP,10.0-41,cuda,1,1,1.7048001289367676,0.0026192665100097656,0.0014567375183105469,1048832
bert-21b,31,LATENCY_OAP,10.0-41,cuda,1,1,1.5978868007659912,0.0023887157440185547,0.0007922649383544922,1048832
bert-21b,32,LATENCY_OAP,10.0-41,cuda,1,1,1.5527057647705078,0.0026252269744873047,0.0009484291076660156,1048832
bert-21b,33,LATENCY_OAP,10.0-41,cuda,1,1,1.6781120300292969,0.0023870468139648438,0.0007884502410888672,1048832
bert-21b,34,LATENCY_OAP,10.0-41,cuda,1,1,1.6399354934692383,0.0026242733001708984,0.0013668537139892578,1048832
bert-21b,35,LATENCY_OAP,10.0-41,cuda,1,1,1.6022417545318604,0.0023810863494873047,0.0005340576171875,1048832
bert-21b,36,LATENCY_OAP,10.0-41,cuda,1,1,1.126128911972046,0.0026497840881347656,0.5323081016540527,1048832
bert-21b,37,LATENCY_OAP,10.0-41,cuda,1,1,1.6030042171478271,0.0026445388793945312,0.00099945068359375,1048832
bert-21b,38,LATENCY_OAP,10.0-41,cuda,1,1,1.797652244567871,0.0029959678649902344,0.00029659271240234375,1048832
bert-21b,39,LATENCY_OAP,10.0-41,cuda,1,1,1.5374207496643066,0.002033233642578125,0.0003247261047363281,1048832
bert-21b,40,LATENCY_OAP,10.0-41,cuda,1,1,1.6648955345153809,0.002717733383178711,0.0005640983581542969,1048832
bert-21b,0,PARAM_OAP,8,cpu,16,1,6.028484106063843,0.7678635120391846,3.1059398651123047,2304
bert-21b,1,PARAM_OAP,8,cpu,16,1,6.663379430770874,0.9881155490875244,3.268519878387451,1048832
bert-21b,2,PARAM_OAP,8,cpu,16,1,6.584154844284058,0.7901256084442139,3.1595711708068848,1048832
bert-21b,3,PARAM_OAP,8,cpu,16,1,7.153527021408081,0.9326462745666504,3.5069189071655273,1048832
bert-21b,4,PARAM_OAP,8,cpu,16,1,6.9797375202178955,0.8943569660186768,2.7784645557403564,1048832
bert-21b,5,PARAM_OAP,8,cpu,16,1,6.686877965927124,0.855025053024292,3.199930191040039,1048832
bert-21b,6,PARAM_OAP,8,cpu,16,1,7.071731328964233,0.7989981174468994,3.4005019664764404,1048832
bert-21b,7,PARAM_OAP,8,cpu,16,1,7.074485778808594,1.0216100215911865,3.0333311557769775,1048832
bert-21b,0,PARAM_OAP,8,cuda,1,1,10.170767068862915,0.015263795852661133,0.0011889934539794922,2304
bert-21b,1,PARAM_OAP,8,cuda,1,1,11.076506853103638,0.013480424880981445,0.001604318618774414,1048832
bert-21b,2,PARAM_OAP,8,cuda,1,1,9.279325723648071,0.013207435607910156,0.001561880111694336,1048832
bert-21b,3,PARAM_OAP,8,cuda,1,1,9.460026025772095,0.01755833625793457,0.5251657962799072,1048832
bert-21b,4,PARAM_OAP,8,cuda,1,1,9.228086709976196,0.013475179672241211,0.0004382133483886719,1048832
bert-21b,5,PARAM_OAP,8,cuda,1,1,9.083338022232056,0.013563156127929688,0.0028815269470214844,1048832
bert-21b,6,PARAM_OAP,8,cuda,1,1,9.245023965835571,0.013851642608642578,0.0006108283996582031,1048832
bert-21b,7,PARAM_OAP,8,cuda,1,1,9.171844720840454,0.013552188873291016,0.000518798828125,1048832
bert-21b,0,TIME_OAP,8,cpu,16,1,3.3053529262542725,0.7851829528808594,4.589627742767334,2304
bert-21b,1,TIME_OAP,8,cpu,16,1,4.764357089996338,1.5614707469940186,2.728688955307007,1048832
bert-21b,2,TIME_OAP,8,cpu,16,1,5.278978586196899,0.8937814235687256,3.287184476852417,1048832
bert-21b,3,TIME_OAP,8,cpu,16,1,5.293743371963501,1.2021398544311523,2.6151390075683594,1048832
bert-21b,4,TIME_OAP,8,cpu,16,1,5.397185325622559,0.9618685245513916,3.0402157306671143,1048832
bert-21b,5,TIME_OAP,8,cpu,16,1,5.263600587844849,0.8607196807861328,3.2944908142089844,1048832
bert-21b,6,TIME_OAP,8,cpu,16,1,5.60860538482666,1.265730619430542,2.4567453861236572,1048832
bert-21b,7,TIME_OAP,8,cpu,16,1,5.618293523788452,1.0891597270965576,2.5570268630981445,1048832
bert-21b,0,TIME_OAP,8,cuda,1,1,20.439881324768066,0.01232767105102539,0.14576959609985352,2304
bert-21b,1,TIME_OAP,8,cuda,1,1,16.886196851730347,0.01348257064819336,0.0005540847778320312,1048832
bert-21b,2,TIME_OAP,8,cuda,1,1,17.27216863632202,0.013807296752929688,0.0017366409301757812,1048832
bert-21b,3,TIME_OAP,8,cuda,1,1,10.78439474105835,0.013259649276733398,0.0021054744720458984,1048832
bert-21b,4,TIME_OAP,8,cuda,1,1,11.411221742630005,0.013506889343261719,0.0011403560638427734,1048832
bert-21b,5,TIME_OAP,8,cuda,1,1,11.510164737701416,0.013208389282226562,0.0007007122039794922,1048832
bert-21b,6,TIME_OAP,8,cuda,1,1,11.51330280303955,0.01382136344909668,0.0005259513854980469,1048832
bert-21b,7,TIME_OAP,8,cuda,1,1,11.486081838607788,0.013508319854736328,0.0005784034729003906,1048832
bert-21b,0,ME_OAP,10.0-21,cpu,16,1,1.5764923095703125,0.16235852241516113,0.6808981895446777,2304
bert-21b,1,ME_OAP,10.0-21,cpu,16,1,1.3818724155426025,0.17427325248718262,0.6237823963165283,1048832
bert-21b,2,ME_OAP,10.0-21,cpu,16,1,2.3588573932647705,0.32025957107543945,1.1679377555847168,1048832
bert-21b,3,ME_OAP,10.0-21,cpu,16,1,2.479212522506714,0.3399989604949951,1.1876153945922852,1048832
bert-21b,4,ME_OAP,10.0-21,cpu,16,1,2.173445701599121,0.2962310314178467,1.0050699710845947,1048832
bert-21b,5,ME_OAP,10.0-21,cpu,16,1,2.3564565181732178,0.29369544982910156,1.0237629413604736,1048832
bert-21b,6,ME_OAP,10.0-21,cpu,16,1,2.6357085704803467,0.3496716022491455,1.0516791343688965,1048832
bert-21b,7,ME_OAP,10.0-21,cpu,16,1,2.26811146736145,0.32850122451782227,0.8799052238464355,1048832
bert-21b,8,ME_OAP,10.0-21,cpu,16,1,2.4742484092712402,0.31795716285705566,0.9237189292907715,1048832
bert-21b,9,ME_OAP,10.0-21,cpu,16,1,2.6265456676483154,0.3324105739593506,0.9990801811218262,1048832
bert-21b,10,ME_OAP,10.0-21,cpu,16,1,2.289811849594116,0.2923426628112793,0.835554838180542,1048832
bert-21b,11,ME_OAP,10.0-21,cpu,16,1,2.5361454486846924,0.3277256488800049,0.9782369136810303,1048832
bert-21b,12,ME_OAP,10.0-21,cpu,16,1,2.6067819595336914,0.34036827087402344,1.075988531112671,1048832
bert-21b,13,ME_OAP,10.0-21,cpu,16,1,2.409795045852661,0.30356812477111816,0.9609072208404541,1048832
bert-21b,14,ME_OAP,10.0-21,cpu,16,1,2.599919080734253,0.32485365867614746,1.0491666793823242,1048832
bert-21b,15,ME_OAP,10.0-21,cpu,16,1,2.787299633026123,0.34783267974853516,1.0847556591033936,1048832
bert-21b,16,ME_OAP,10.0-21,cpu,16,1,2.4522294998168945,0.35501575469970703,0.9753823280334473,1048832
bert-21b,17,ME_OAP,10.0-21,cpu,16,1,2.7628300189971924,0.3633389472961426,1.1285908222198486,1048832
bert-21b,18,ME_OAP,10.0-21,cpu,16,1,2.786818265914917,0.3279881477355957,1.124725580215454,1048832
bert-21b,19,ME_OAP,10.0-21,cpu,16,1,2.52903413772583,0.2836298942565918,0.8921835422515869,1048832
bert-21b,20,ME_OAP,10.0-21,cpu,16,1,3.110917568206787,0.37757372856140137,0.9713244438171387,1048832
bert-21b,0,ME_OAP,10.0-21,cuda,1,1,4.51777458190918,0.003118753433227539,0.0023860931396484375,2304
bert-21b,1,ME_OAP,10.0-21,cuda,1,1,4.319945573806763,0.0030345916748046875,0.3403794765472412,1048832
bert-21b,2,ME_OAP,10.0-21,cuda,1,1,6.740867614746094,0.00533294677734375,0.0009410381317138672,1048832
bert-21b,3,ME_OAP,10.0-21,cuda,1,1,6.88138484954834,0.005594730377197266,0.0013513565063476562,1048832
bert-21b,4,ME_OAP,10.0-21,cuda,1,1,5.9825966358184814,0.004968166351318359,0.0015974044799804688,1048832
bert-21b,5,ME_OAP,10.0-21,cuda,1,1,5.923191785812378,0.0055887699127197266,0.49703502655029297,1048832
bert-21b,6,ME_OAP,10.0-21,cuda,1,1,6.691124439239502,0.005602121353149414,0.0012738704681396484,1048832
bert-21b,7,ME_OAP,10.0-21,cuda,1,1,5.914283990859985,0.0049707889556884766,0.0014598369598388672,1048832
bert-21b,8,ME_OAP,10.0-21,cuda,1,1,6.504307985305786,0.0053691864013671875,-0.0003974437713623047,1048832
bert-21b,9,ME_OAP,10.0-21,cuda,1,1,5.315160036087036,0.005623340606689453,0.4231438636779785,1048832
bert-21b,10,ME_OAP,10.0-21,cuda,1,1,4.27834415435791,0.00631260871887207,0.49393224716186523,1048832
bert-21b,11,ME_OAP,10.0-21,cuda,1,1,4.2309510707855225,0.005334377288818359,0.0006766319274902344,1048832
bert-21b,12,ME_OAP,10.0-21,cuda,1,1,4.339040040969849,0.005654096603393555,0.4660336971282959,1048832
bert-21b,13,ME_OAP,10.0-21,cuda,1,1,3.2461957931518555,0.004968881607055664,0.001384735107421875,1048832
bert-21b,14,ME_OAP,10.0-21,cuda,1,1,3.3843891620635986,0.005385160446166992,0.003229856491088867,1048832
bert-21b,15,ME_OAP,10.0-21,cuda,1,1,3.481748104095459,0.005602836608886719,0.0006501674652099609,1048832
bert-21b,16,ME_OAP,10.0-21,cuda,1,1,3.3231546878814697,0.004960775375366211,0.0006625652313232422,1048832
bert-21b,17,ME_OAP,10.0-21,cuda,1,1,3.423877239227295,0.005318641662597656,0.0006086826324462891,1048832
bert-21b,18,ME_OAP,10.0-21,cuda,1,1,3.3864920139312744,0.006949663162231445,0.0008883476257324219,1048832
bert-21b,19,ME_OAP,10.0-21,cuda,1,1,3.194633960723877,0.0049588680267333984,0.001386880874633789,1048832
bert-21b,20,ME_OAP,10.0-21,cuda,1,1,3.4700963497161865,0.00600743293762207,0.000934600830078125,1048832
bert-21b,0,ME_OAP,10.0-10,cpu,16,1,4.239684581756592,0.5797162055969238,2.557920217514038,2304
bert-21b,1,ME_OAP,10.0-10,cpu,16,1,5.0020458698272705,0.6343348026275635,2.3382530212402344,1048832
bert-21b,2,ME_OAP,10.0-10,cpu,16,1,5.033208847045898,0.6099691390991211,2.303516387939453,1048832
bert-21b,3,ME_OAP,10.0-10,cpu,16,1,4.516865968704224,0.6461560726165771,2.1822586059570312,1048832
bert-21b,4,ME_OAP,10.0-10,cpu,16,1,5.3646509647369385,0.6812777519226074,2.4832091331481934,1048832
bert-21b,5,ME_OAP,10.0-10,cpu,16,1,5.381511211395264,0.669952392578125,2.3950436115264893,1048832
bert-21b,6,ME_OAP,10.0-10,cpu,16,1,5.337960720062256,0.6427662372589111,2.1782171726226807,1048832
bert-21b,7,ME_OAP,10.0-10,cpu,16,1,5.482133388519287,0.6502978801727295,2.4417777061462402,1048832
bert-21b,8,ME_OAP,10.0-10,cpu,16,1,5.570388078689575,0.8252096176147461,2.2661709785461426,1048832
bert-21b,9,ME_OAP,10.0-10,cpu,16,1,5.457362413406372,0.7544717788696289,2.282817840576172,1048832
bert-21b,0,ME_OAP,10.0-10,cuda,1,1,8.99861454963684,0.01000833511352539,0.001819610595703125,2304
bert-21b,1,ME_OAP,10.0-10,cuda,1,1,9.229050874710083,0.010854244232177734,0.0009665489196777344,1048832
bert-21b,2,ME_OAP,10.0-10,cuda,1,1,9.093131065368652,0.010833024978637695,0.0007925033569335938,1048832
bert-21b,3,ME_OAP,10.0-10,cuda,1,1,7.365429639816284,0.010289907455444336,0.0019576549530029297,1048832
bert-21b,4,ME_OAP,10.0-10,cuda,1,1,7.540788888931274,0.010860681533813477,0.0008921623229980469,1048832
bert-21b,5,ME_OAP,10.0-10,cuda,1,1,7.369707107543945,0.010886192321777344,0.0006763935089111328,1048832
bert-21b,6,ME_OAP,10.0-10,cuda,1,1,6.74999737739563,0.010503053665161133,0.00041937828063964844,1048832
bert-21b,7,ME_OAP,10.0-10,cuda,1,1,6.615809202194214,0.010858774185180664,0.0011887550354003906,1048832
bert-21b,8,ME_OAP,10.0-10,cuda,1,1,6.847550868988037,0.010876893997192383,0.513481855392456,1048832
bert-21b,9,ME_OAP,10.0-10,cuda,1,1,7.336499214172363,0.011093854904174805,0.0018775463104248047,1048832
bert-21b,0,LATENCY_OAP,10.0-10,cpu,16,1,4.848611116409302,0.7008581161499023,2.799281120300293,2304
bert-21b,1,LATENCY_OAP,10.0-10,cpu,16,1,4.849127292633057,0.6350593566894531,2.2728939056396484,1048832
bert-21b,2,LATENCY_OAP,10.0-10,cpu,16,1,4.937357664108276,0.609849214553833,1.7242023944854736,1048832
bert-21b,3,LATENCY_OAP,10.0-10,cpu,16,1,5.32738184928894,0.6832048892974854,1.9244070053100586,1048832
bert-21b,4,LATENCY_OAP,10.0-10,cpu,16,1,5.162402153015137,0.5885839462280273,1.7909936904907227,1048832
bert-21b,5,LATENCY_OAP,10.0-10,cpu,16,1,4.700873613357544,0.6444542407989502,1.7552907466888428,1048832
bert-21b,6,LATENCY_OAP,10.0-10,cpu,16,1,5.351004123687744,0.8516795635223389,1.665055513381958,1048832
bert-21b,7,LATENCY_OAP,10.0-10,cpu,16,1,5.2618324756622314,0.6007790565490723,1.8305175304412842,1048832
bert-21b,8,LATENCY_OAP,10.0-10,cpu,16,1,5.470614433288574,0.7480480670928955,1.714020013809204,1048832
bert-21b,9,LATENCY_OAP,10.0-10,cpu,16,1,5.340587854385376,0.6899411678314209,1.8936505317687988,1048832
bert-21b,0,LATENCY_OAP,10.0-10,cuda,1,1,13.56522822380066,0.010980367660522461,0.42070865631103516,2304
bert-21b,1,LATENCY_OAP,10.0-10,cuda,1,1,11.590017080307007,0.010258674621582031,0.002435922622680664,1048832
bert-21b,2,LATENCY_OAP,10.0-10,cuda,1,1,7.455536603927612,0.010486602783203125,0.0010876655578613281,1048832
bert-21b,3,LATENCY_OAP,10.0-10,cuda,1,1,6.9830076694488525,0.011121511459350586,0.5012722015380859,1048832
bert-21b,4,LATENCY_OAP,10.0-10,cuda,1,1,7.436863899230957,0.0108642578125,0.0007236003875732422,1048832
bert-21b,5,LATENCY_OAP,10.0-10,cuda,1,1,6.6495747566223145,0.010250091552734375,0.0018894672393798828,1048832
bert-21b,6,LATENCY_OAP,10.0-10,cuda,1,1,7.343362092971802,0.010860443115234375,0.0014812946319580078,1048832
bert-21b,7,LATENCY_OAP,10.0-10,cuda,1,1,6.671828508377075,0.01051020622253418,0.00096893310546875,1048832
