host_http,curl,0.29636120796203613
host_http,curl,0.9848392009735107
host_http,curl,0.9954185485839844
host_http,curl,0.8997619152069092
host_http,curl,0.5228662490844727
host_http,curl,0.932481050491333
host_http,curl,0.40288424491882324
host_http,curl,1.005739450454712
host_http,curl,0.6368739604949951
host_http,curl,0.08712220191955566
host_http,curl,0.5435359477996826
host_http,curl,0.9750003814697266
host_http,curl,0.4153130054473877
host_http,curl,0.8518671989440918
host_http,curl,0.28717565536499023
host_http,curl,0.7186589241027832
host_http,curl,0.1430351734161377
host_http,curl,0.8712677955627441
host_http,curl,0.8444485664367676
host_http,curl,0.04456615447998047
host_http,curl,0.620652437210083
host_http,curl,0.18717360496520996
host_http,curl,0.6771750450134277
host_http,curl,0.6483519077301025
host_http,curl,0.04818606376647949
host_http,curl,0.41867971420288086
host_http,curl,0.7949514389038086
host_http,curl,0.17027831077575684
host_http,curl,0.5662281513214111
host_http,curl,0.9278616905212402
host_http,curl,0.2947661876678467
host_http,curl,0.6421477794647217
host_http,curl,0.9947636127471924
host_http,curl,0.3629634380340576
host_http,curl,0.7262110710144043
host_http,curl,0.08789992332458496
host_http,curl,0.44639134407043457
host_http,for_loop_curl,0.8444485664367676
host_http,for_loop_curl,0.04456615447998047
host_http,for_loop_curl,0.620652437210083
host_http,for_loop_curl,0.18717360496520996
host_http,for_loop_curl,0.6771750450134277
host_http,for_loop_curl,0.6483519077301025
host_http,for_loop_curl,0.04818606376647949
host_http,for_loop_curl,0.41867971420288086
host_http,for_loop_curl,0.7949514389038086
host_http,for_loop_curl,0.17027831077575684
host_http,for_loop_curl,0.5662281513214111
host_http,for_loop_curl,0.9278616905212402
host_http,for_loop_curl,0.2947661876678467
host_http,for_loop_curl,0.6421477794647217
host_http,for_loop_curl,0.9947636127471924
host_http,for_loop_curl,0.3629634380340576
host_http,for_loop_curl,0.7262110710144043
host_http,for_loop_curl,0.08789992332458496
host_http,for_loop_curl,0.44639134407043457
host_http,for_loop_curl,0.010638713836669922
host_http,for_loop_curl,0.009229183197021484
host_http,for_loop_curl,0.009490489959716797
host_http,for_loop_curl,0.009033679962158203
host_http,for_loop_curl,0.009169816970825195
host_http,for_loop_curl,0.007777690887451172
host_http,for_loop_curl,0.00949406623840332
host_http,for_loop_curl,0.008304595947265625
host_http,for_loop_curl,0.009705066680908203
host_http,for_loop_curl,0.007676839828491211
host_http,for_loop_curl,0.008257865905761719
host_http,for_loop_curl,0.008334159851074219
host_http,for_loop_curl,0.009040117263793945
host_http,for_loop_curl,0.008354425430297852
host_http,for_loop_curl,0.008924245834350586
host_http,for_loop_curl,0.008294343948364258
host_http,for_loop_curl,0.00903773307800293
host_http,for_loop_curl,0.008315086364746094
host_http,for_loop_curl,0.00828242301940918
host_http,for_loop_curl,0.008367538452148438
host_http,for_loop_curl,0.008294105529785156
host_http,for_loop_curl,0.008117914199829102
host_http,for_loop_curl,0.009104013442993164
host_http,for_loop_curl,0.008112668991088867
host_http,for_loop_curl,0.009337186813354492
host_http,for_loop_curl,0.00825953483581543
host_http,for_loop_curl,0.009715557098388672
host_http,for_loop_curl,0.00886392593383789
host_http,for_loop_curl,0.008296012878417969
host_http,for_loop_curl,0.008229255676269531
host_http,for_loop_curl,0.008298635482788086
host_http,for_loop_curl,0.008242607116699219
host_http,for_loop_curl,0.008280515670776367
host_http,for_loop_curl,0.008184194564819336
host_http,for_loop_curl,0.01308131217956543
host_http,for_loop_curl,0.010520219802856445
host_http,async_session,0.017609596252441406
host_http,async_session,0.020937442779541016
host_http,async_session,0.024575471878051758
host_http,async_session,0.026432275772094727
host_http,async_session,0.02849555015563965
host_http,async_session,0.032556772232055664
host_http,async_session,0.03389596939086914
host_http,async_session,0.03689289093017578
host_http,async_session,0.03729891777038574
host_http,async_session,0.041289329528808594
host_http,async_session,0.04765629768371582
host_http,async_session,0.048280954360961914
host_http,async_session,0.04914426803588867
host_http,async_session,0.053968191146850586
host_http,async_session,0.055428266525268555
host_http,async_session,0.05580258369445801
host_http,async_session,0.059168338775634766
host_http,async_session,0.05983853340148926
host_http,async_session,0.06318330764770508
host_http,async_session,0.06389689445495605
host_http,async_session,0.06445980072021484
host_http,async_session,0.06990766525268555
host_http,async_session,0.07095098495483398
host_http,async_session,0.07257533073425293
host_http,async_session,0.07354950904846191
host_http,async_session,0.07618570327758789
host_http,async_session,0.07701706886291504
host_http,async_session,0.08105254173278809
host_http,async_session,0.0821230411529541
host_http,async_session,0.08265566825866699
host_http,async_session,0.08675742149353027
host_http,async_session,0.08813071250915527
host_http,async_session,0.08868670463562012
host_http,async_session,0.09236621856689453
host_http,async_session,0.09281611442565918
host_http,async_session,0.09504485130310059
host_http,python_for_loop,0.0045812129974365234
host_http,python_for_loop,0.003587484359741211
