uuid,wrkname,scaling,scheduler,start_time,end_time,slo,collected,csv
83ae187e-75e8-46a7-bba9-a723df6263a2,whole,none,dasheng,1704361942,1704363783,10,1,metrics/wula_RR/exp_E1_5/whole/dasheng/1704361942/
