uuid,wrkname,scaling,scheduler,start_time,end_time,slo,collected,csv
7b50b74e-6355-43bb-ad51-4a8591adb252,ME,none,dasheng,1704779028,1704779654,10,0,metrics/wula/exp_E2_4/ME/dasheng/1704779028/
