uuid,wrkname,scaling,scheduler,start_time,end_time,slo,collected,csv
209bc9a4-d90e-4a70-9078-6421bbaa0578,ME,none,dasheng,1705902517,1705903148,5,1,metrics/wula_RR/exp_EP4_1/ME/dasheng/1705902517/
f312a758-f2d0-4481-afe8-fce5b8bfc0eb,ME,none,dasheng,1705904794,1705905425,5,1,metrics/wula_RR/exp_EP4_1/ME/dasheng/1705904794/
