uuid,wrkname,scaling,scheduler,start_time,end_time,slo,collected,csv
279688dc-860e-404d-ad19-68ff36ed00d7,whole,dasheng,dasheng,1704196831,1704198671,10,1,metrics/wula_RR/exp_E1_3/whole/dasheng/1704196831/
