uuid,wrkname,scaling,scheduler,start_time,end_time,slo,collected,csv
645fd6f1-e98d-444e-abaf-78acb486ae43,ME,none,dasheng,1704723999,1704724640,10,0,metrics/wula/exp_E2_3/ME/dasheng/1704723999/
