uuid,wrkname,scaling,scheduler,start_time,end_time,slo,gpus,collected,csv
ef39f701-37e0-48eb-baef-569c2e0e8d12,ME,dasheng,dasheng,1705242627,1705243249,10,8,0,metrics/wula/exp_EQ3_4/ME/dasheng/1705242627/
5c06b284-a913-44a2-a800-7b0640318c1c,ME,dasheng,dasheng,1705244591,1705245218,10,8,0,metrics/wula/exp_EQ3_4/ME/dasheng/1705244591/
