uuid,wrkname,scaling,scheduler,start_time,end_time,slo,collected,csv
c0061122-6610-41a1-8693-8639afd20013,ME,none,dasheng,1705477805,1705480433,5,1,metrics/wula/exp_EP2_2/ME/dasheng/1705477805/
d6ef9c7c-ef71-4979-9af5-895f65732a8a,LATENCY,none,dasheng,1705481052,1705483694,5,1,metrics/wula/exp_EP2_2/LATENCY/dasheng/1705481052/
b0df5ea4-a53f-4353-b01f-d0c31b036ddf,PARAM,none,dasheng,1705484339,1705486932,5,1,metrics/wula/exp_EP2_2/PARAM/dasheng/1705484339/
4f233bc6-58fa-4d53-bfd9-6715caf7ef37,TIME,none,dasheng,1705487695,1705490364,5,1,metrics/wula/exp_EP2_2/TIME/dasheng/1705487695/
72bda7cf-d848-4a3e-8b19-4dcbfddb4d5a,whole,none,dasheng,1705491581,1705494200,5,1,metrics/wula/exp_EP2_2/whole/dasheng/1705491581/
