RequestTime,ResponseTime,StatusCode,URL
1704727532748379561,1704727535457257419,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727532933403395,1704727539577539427,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727533696035227,1704727539577859519,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727534294408001,1704727539577370766,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727537262946028,1704727540079152753,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727537475402892,1704727541209293505,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727537530051243,1704727542917148676,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727538004926012,1704727542812695528,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727544243795126,1704727549775255096,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727544244234940,1704727550501795403,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727544914344499,1704727550508789786,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727547529767207,1704727553779429446,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727547529901619,1704727553782046451,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727548966511520,1704727554500571249,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727549883970516,1704727554433331591,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727552703424876,1704727557476122336,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727554500943099,1704727557519526557,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727554501154049,1704727563505679238,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727554502400399,1704727563511143579,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727554695119422,1704727563719921817,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727554755097989,1704727563710230205,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727557029892035,1704727564980854141,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727557827897020,1704727566712788888,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727557828250341,1704727566805422847,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727557989995208,1704727566714288582,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727558661327458,1704727567835412604,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727558688027010,1704727567805383453,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727558698047373,1704727567809035802,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727558710932135,1704727567835745093,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727559071143009,1704727567945858093,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727559245281266,1704727568150041027,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727559395567235,1704727568202940549,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727560095416314,1704727568916894067,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727568053582005,1704727574980451601,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727568366479303,1704727576194427894,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727568368229455,1704727574980270814,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727568610425624,1704727576179566446,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727569701628484,1704727576561955966,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727570952337970,1704727577935626743,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727571895848322,1704727578734736199,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727571900020874,1704727580410452921,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727571900227524,1704727580202900477,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727571912694048,1704727580362291795,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727572805444247,1704727581647264113,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727573278717655,1704727580836250714,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727574040999485,1704727582283638507,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727574055378581,1704727582286765639,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727581750967880,1704727584360208711,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727581767015248,1704727584709453963,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727585164598252,1704727589649443176,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727585342285115,1704727590450083738,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727585927803409,1704727592064889168,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727585927927463,1704727594949121113,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727586225249323,1704727595061606041,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727587810570721,1704727596609293683,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727589559520926,1704727597380045788,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727589814594827,1704727597379528673,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727589925610557,1704727598905493025,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727589925710705,1704727599003503091,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727589927508425,1704727599025436706,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727590349390967,1704727599207333532,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727590356518868,1704727600357927855,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727590367653769,1704727599709198368,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727590375738051,1704727599709425333,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727590375865809,1704727599708549259,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727590375961286,1704727599708285261,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727590694043340,1704727600694542467,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727590694127223,1704727600694520170,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727590771027752,1704727600772175927,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727590779725922,1704727600780424706,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727590784258497,1704727600784516421,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727590784978217,1704727600785665983,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727590822792569,1704727600823942362,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727590837925660,1704727600839225354,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727590838009837,1704727600839216275,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727590868288570,1704727600850157043,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727590873249855,1704727600849888918,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727593791619168,1704727602597169341,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727594384179658,1704727603260805929,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727594411033057,1704727603303190351,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727594634734386,1704727603717566993,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727594658735100,1704727603728734557,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727594658816002,1704727603703497294,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727596854269064,1704727605827326530,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727596854371253,1704727605703829200,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727598351060302,1704727607203889282,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727600723353076,1704727609306345015,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727601473022461,1704727610016075193,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727603314896284,1704727611284744649,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727603315963605,1704727610319524252,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727603382868928,1704727611279389412,504,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727604390404632,1704727612500288804,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727604390513643,1704727612499282504,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727607697798604,1704727616544166026,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727607797663478,1704727616783389020,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727607806235336,1704727611283019770,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727607810429510,1704727616775356245,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727607810590927,1704727611284232907,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727607810691298,1704727611829796905,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727610540039413,1704727612504098959,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727611365472551,1704727613980163827,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727611559493645,1704727616778282588,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727611652681251,1704727619481661411,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727611708444345,1704727616778771575,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727612586307762,1704727616781822660,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727612608286213,1704727619486611937,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727612610769354,1704727621575751443,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727612621174825,1704727620602248683,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727612682619665,1704727616780244546,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727613440099068,1704727622463804265,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727613460597374,1704727620422585799,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727613510090712,1704727619486795018,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727613512636858,1704727620726171708,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727613512714640,1704727620947672668,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727613512828193,1704727622481326662,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727613900919766,1704727622802040564,500,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727617106694523,1704727625379498776,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727617108539407,1704727625382783112,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727617440007669,1704727625382630743,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727617442793473,1704727624072442361,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727618009750112,1704727624065969835,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727621521782331,1704727627178396100,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727623050766131,1704727625379568853,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
1704727624059517316,1704727627182591454,200,http://172.169.8.253:31112/function/wideresnet-9b-submod-0-param-8.cdgp
