RequestTime,ResponseTime,StatusCode,URL
1705919441522254115,1705919441756753905,200,http://172.169.8.253:31112/function/bert-21b-submod-0-me-5.cdgp
1705919441535238094,1705919442008489709,200,http://172.169.8.253:31112/function/opt-66b-submod-0-me-11.cdgp
1705919441541203296,1705919441699157355,200,http://172.169.8.253:31112/function/llama-7b-submod-0-me-5.cdgp
1705919441543340778,1705919441651791739,200,http://172.169.8.253:31112/function/whisper-large-v2-submod-0-me-1.cdgp
1705919441561223457,1705919442026797927,200,http://172.169.8.253:31112/function/bert-21b-submod-0-me-5.cdgp
1705919441587212806,1705919442315640780,200,http://172.169.8.253:31112/function/opt-66b-submod-0-me-11.cdgp
1705919441589201819,1705919441867022740,200,http://172.169.8.253:31112/function/llama-7b-submod-0-me-5.cdgp
1705919441597199006,1705919441769285264,200,http://172.169.8.253:31112/function/whisper-large-v2-submod-0-me-1.cdgp
1705919441603196794,1705919441989763098,200,http://172.169.8.253:31112/function/bert-21b-submod-0-me-5.cdgp
1705919441627198616,1705919442545864958,200,http://172.169.8.253:31112/function/opt-66b-submod-0-me-11.cdgp
1705919441627333139,1705919441839146222,200,http://172.169.8.253:31112/function/llama-7b-submod-0-me-5.cdgp
1705919441722201949,1705919441920601462,200,http://172.169.8.253:31112/function/whisper-large-v2-submod-0-me-1.cdgp
1705919441768203775,1705919442097430430,200,http://172.169.8.253:31112/function/bert-21b-submod-0-me-5.cdgp
1705919441771205053,1705919442546350532,200,http://172.169.8.253:31112/function/opt-66b-submod-0-me-11.cdgp
1705919441850216759,1705919442094983230,200,http://172.169.8.253:31112/function/llama-7b-submod-0-me-5.cdgp
1705919441891201970,1705919441995356901,200,http://172.169.8.253:31112/function/whisper-large-v2-submod-0-me-1.cdgp
1705919441942201920,1705919442253442711,200,http://172.169.8.253:31112/function/bert-21b-submod-0-me-5.cdgp
1705919442041209241,1705919442726031605,200,http://172.169.8.253:31112/function/opt-66b-submod-0-me-11.cdgp
1705919442092206855,1705919442341856386,200,http://172.169.8.253:31112/function/llama-7b-submod-0-me-5.cdgp
1705919442140208807,1705919442219931889,200,http://172.169.8.253:31112/function/whisper-large-v2-submod-0-me-1.cdgp
1705919442151200614,1705919442362884625,200,http://172.169.8.253:31112/function/bert-21b-submod-0-me-5.cdgp
1705919442152229792,1705919442788815510,200,http://172.169.8.253:31112/function/opt-66b-submod-0-me-11.cdgp
1705919442183201173,1705919442415478176,200,http://172.169.8.253:31112/function/llama-7b-submod-0-me-5.cdgp
